inventory_id,product_id,warehouse,record_date,quantity_on_hand,min_stock_level,max_stock_level,reorder_point,unit_cost,total_value,last_count_date,storage_location,status
1682,100,Склад сировини,2024-09-18,28,11,33,16.5,4430.21,124045.88,2024-09-09,Ряд 16-Стелаж 37-Позиція 7,В наявності
1683,9,Склад сировини,2023-10-19,50,18,54,27.0,997.17,49858.5,2023-10-09,Ряд 14-Стелаж 14-Позиція 4,В наявності
1684,99,Головний склад,2023-07-31,55,46,138,69.0,3611.05,198607.75,2023-07-01,Ряд 15-Стелаж 50-Позиція 7,Критичний запас
1685,46,Головний склад,2023-09-22,116,41,123,61.5,4479.12,519577.92,2023-08-30,Ряд 9-Стелаж 23-Позиція 3,Низький запас
1686,36,Головний склад,2023-08-09,11,26,78,39.0,1105.87,12164.57,2023-07-18,Ряд 2-Стелаж 3-Позиція 7,Низький запас
1687,31,Склад готової продукції,2024-10-09,102,48,144,72.0,1386.6,141433.19999999998,2024-09-22,Ряд 11-Стелаж 38-Позиція 5,Надлишок
1688,58,Головний склад,2023-11-14,87,39,117,58.5,3628.33,315664.71,2023-10-26,Ряд 8-Стелаж 39-Позиція 3,В наявності
1689,65,Склад готової продукції,2024-12-03,41,44,132,66.0,2305.35,94519.34999999999,2024-11-06,Ряд 18-Стелаж 37-Позиція 1,Критичний запас
1690,75,Склад сировини,2024-03-30,75,30,90,45.0,1633.98,122548.5,2024-03-01,Ряд 17-Стелаж 13-Позиція 6,Критичний запас
1691,26,Склад готової продукції,2024-04-22,34,50,150,75.0,4725.53,160668.02,2024-04-07,Ряд 17-Стелаж 22-Позиція 6,В наявності
1692,13,Склад готової продукції,2023-07-13,74,30,90,45.0,3170.51,234617.74000000002,2023-07-09,Ряд 3-Стелаж 35-Позиція 4,Критичний запас
1693,44,Головний склад,2023-09-25,50,18,54,27.0,2574.14,128707.0,2023-09-22,Ряд 1-Стелаж 35-Позиція 5,Низький запас
1694,100,Склад сировини,2024-06-13,91,34,102,51.0,4430.21,403149.11,2024-05-29,Ряд 3-Стелаж 13-Позиція 8,Надлишок
1695,92,Склад матеріалів,2023-12-15,75,44,132,66.0,1053.48,79011.0,2023-11-28,Ряд 10-Стелаж 13-Позиція 1,Надлишок
1696,26,Головний склад,2023-04-07,21,24,72,36.0,4725.53,99236.12999999999,2023-03-22,Ряд 7-Стелаж 26-Позиція 5,Критичний запас
1697,9,Склад матеріалів,2023-07-09,3,35,105,52.5,997.17,2991.5099999999998,2023-06-18,Ряд 12-Стелаж 23-Позиція 1,Низький запас
1698,29,Склад готової продукції,2024-02-29,34,15,45,22.5,1906.69,64827.46,2024-02-19,Ряд 9-Стелаж 13-Позиція 9,Надлишок
1699,92,Головний склад,2024-05-10,55,22,66,33.0,1053.48,57941.4,2024-04-10,Ряд 20-Стелаж 42-Позиція 5,В наявності
1700,30,Склад готової продукції,2023-02-18,15,12,36,18.0,3863.73,57955.95,2023-01-30,Ряд 13-Стелаж 46-Позиція 1,Критичний запас
1701,69,Склад готової продукції,2024-12-12,9,10,30,15.0,1864.23,16778.07,2024-11-14,Ряд 6-Стелаж 11-Позиція 2,Низький запас
1702,69,Склад сировини,2023-02-28,15,14,42,21.0,1864.23,27963.45,2023-02-09,Ряд 13-Стелаж 26-Позиція 10,Надлишок
1703,96,Склад сировини,2024-01-31,74,28,84,42.0,2924.35,216401.9,2024-01-20,Ряд 13-Стелаж 48-Позиція 7,В наявності
1704,5,Склад матеріалів,2024-01-02,24,21,63,31.5,210.06,5041.4400000000005,2023-12-20,Ряд 14-Стелаж 5-Позиція 8,Критичний запас
1705,85,Головний склад,2024-03-30,51,30,90,45.0,2867.12,146223.12,2024-03-09,Ряд 3-Стелаж 13-Позиція 8,Надлишок
1706,58,Склад сировини,2024-01-21,85,34,102,51.0,3628.33,308408.05,2023-12-22,Ряд 15-Стелаж 27-Позиція 10,Критичний запас
1707,98,Склад матеріалів,2023-09-20,48,29,87,43.5,2498.2,119913.59999999999,2023-08-23,Ряд 1-Стелаж 48-Позиція 3,Критичний запас
1708,3,Склад готової продукції,2024-12-01,11,24,72,36.0,3019.34,33212.740000000005,2024-11-19,Ряд 15-Стелаж 20-Позиція 9,Низький запас
1709,18,Склад готової продукції,2024-01-18,19,12,36,18.0,3845.22,73059.18,2024-01-04,Ряд 9-Стелаж 27-Позиція 10,Критичний запас
1710,33,Склад сировини,2023-04-25,14,23,69,34.5,190.63,2668.8199999999997,2023-03-29,Ряд 3-Стелаж 46-Позиція 3,Низький запас
1711,75,Склад готової продукції,2023-11-04,28,26,78,39.0,1633.98,45751.44,2023-10-07,Ряд 13-Стелаж 7-Позиція 1,Критичний запас
1712,54,Склад сировини,2024-09-17,18,17,51,25.5,1954.61,35182.979999999996,2024-09-12,Ряд 15-Стелаж 34-Позиція 8,Надлишок
1713,76,Склад готової продукції,2023-07-16,36,20,60,30.0,3684.6,132645.6,2023-06-29,Ряд 11-Стелаж 40-Позиція 2,В наявності
1714,11,Склад матеріалів,2023-12-21,115,40,120,60.0,3360.38,386443.7,2023-12-07,Ряд 8-Стелаж 34-Позиція 2,Критичний запас
1715,80,Склад готової продукції,2023-10-17,61,25,75,37.5,2814.48,171683.28,2023-10-15,Ряд 12-Стелаж 25-Позиція 10,Критичний запас
1716,36,Склад готової продукції,2023-07-21,22,15,45,22.5,1105.87,24329.14,2023-06-21,Ряд 10-Стелаж 14-Позиція 8,Низький запас
1717,77,Склад матеріалів,2023-01-21,19,14,42,21.0,1204.84,22891.96,2022-12-23,Ряд 9-Стелаж 40-Позиція 5,Критичний запас
1718,36,Склад матеріалів,2024-12-14,12,40,120,60.0,1105.87,13270.439999999999,2024-12-02,Ряд 3-Стелаж 12-Позиція 6,В наявності
1719,30,Склад сировини,2024-03-15,50,21,63,31.5,3863.73,193186.5,2024-02-28,Ряд 4-Стелаж 50-Позиція 7,Критичний запас
1720,91,Склад сировини,2024-01-07,76,36,108,54.0,4371.24,332214.24,2023-12-19,Ряд 17-Стелаж 24-Позиція 6,Критичний запас
1721,44,Склад готової продукції,2023-10-20,88,30,90,45.0,2574.14,226524.31999999998,2023-09-27,Ряд 1-Стелаж 27-Позиція 1,В наявності
1722,41,Головний склад,2023-02-25,37,50,150,75.0,3419.58,126524.45999999999,2023-02-12,Ряд 14-Стелаж 42-Позиція 8,Надлишок
1723,26,Склад матеріалів,2023-05-03,5,49,147,73.5,4725.53,23627.649999999998,2023-04-21,Ряд 8-Стелаж 25-Позиція 1,В наявності
1724,54,Склад готової продукції,2024-12-05,98,46,138,69.0,1954.61,191551.78,2024-11-16,Ряд 17-Стелаж 34-Позиція 10,Надлишок
1725,98,Склад готової продукції,2024-10-10,29,20,60,30.0,2498.2,72447.79999999999,2024-09-22,Ряд 2-Стелаж 28-Позиція 4,Низький запас
1726,9,Склад готової продукції,2023-01-30,33,22,66,33.0,997.17,32906.61,2023-01-29,Ряд 7-Стелаж 37-Позиція 8,Критичний запас
1727,32,Головний склад,2024-07-07,26,12,36,18.0,2047.87,53244.619999999995,2024-07-03,Ряд 14-Стелаж 25-Позиція 2,Надлишок
1728,29,Склад сировини,2023-02-13,81,44,132,66.0,1906.69,154441.89,2023-01-27,Ряд 12-Стелаж 18-Позиція 9,Критичний запас
1729,97,Склад готової продукції,2023-10-14,17,16,48,24.0,3207.59,54529.03,2023-10-05,Ряд 17-Стелаж 21-Позиція 9,Низький запас
1730,72,Склад сировини,2023-10-31,5,17,51,25.5,3502.21,17511.05,2023-10-10,Ряд 7-Стелаж 29-Позиція 2,Критичний запас
1731,20,Склад готової продукції,2024-06-28,36,22,66,33.0,1230.1,44283.6,2024-06-23,Ряд 20-Стелаж 16-Позиція 1,В наявності
1732,24,Склад матеріалів,2024-12-10,51,34,102,51.0,4503.49,229677.99,2024-11-14,Ряд 19-Стелаж 3-Позиція 9,Критичний запас
1733,17,Склад готової продукції,2023-08-03,16,12,36,18.0,961.26,15380.16,2023-07-27,Ряд 3-Стелаж 42-Позиція 5,Надлишок
1734,36,Склад матеріалів,2023-02-18,82,41,123,61.5,1105.87,90681.34,2023-02-05,Ряд 18-Стелаж 48-Позиція 4,Низький запас
1735,8,Головний склад,2023-03-11,4,10,30,15.0,4806.79,19227.16,2023-03-01,Ряд 15-Стелаж 48-Позиція 7,Критичний запас
1736,37,Склад сировини,2024-09-15,16,28,84,42.0,4084.62,65353.92,2024-09-11,Ряд 17-Стелаж 14-Позиція 1,В наявності
1737,81,Склад матеріалів,2024-03-20,122,45,135,67.5,2918.14,356013.07999999996,2024-03-13,Ряд 13-Стелаж 17-Позиція 6,Низький запас
1738,14,Склад готової продукції,2024-11-26,87,36,108,54.0,3708.84,322669.08,2024-11-21,Ряд 5-Стелаж 11-Позиція 4,Надлишок
1739,97,Склад матеріалів,2024-08-21,108,44,132,66.0,3207.59,346419.72000000003,2024-08-09,Ряд 12-Стелаж 43-Позиція 2,Низький запас
1740,76,Склад матеріалів,2023-03-29,0,34,102,51.0,3684.6,0.0,2023-03-17,Ряд 13-Стелаж 46-Позиція 9,Надлишок
1741,11,Склад сировини,2023-11-06,80,39,117,58.5,3360.38,268830.4,2023-10-23,Ряд 6-Стелаж 44-Позиція 3,В наявності
1742,34,Склад готової продукції,2023-04-09,62,50,150,75.0,1552.35,96245.7,2023-03-12,Ряд 19-Стелаж 32-Позиція 2,Критичний запас
1743,40,Склад готової продукції,2023-10-23,60,38,114,57.0,846.69,50801.4,2023-10-13,Ряд 4-Стелаж 35-Позиція 8,Низький запас
1744,62,Склад сировини,2023-07-21,40,18,54,27.0,110.06,4402.4,2023-06-24,Ряд 13-Стелаж 32-Позиція 4,Низький запас
1745,95,Склад матеріалів,2024-09-28,45,19,57,28.5,1460.5,65722.5,2024-09-13,Ряд 17-Стелаж 31-Позиція 3,Критичний запас
1746,16,Головний склад,2023-11-05,38,45,135,67.5,4994.83,189803.54,2023-10-10,Ряд 8-Стелаж 44-Позиція 1,В наявності
1747,29,Склад матеріалів,2024-03-21,38,40,120,60.0,1906.69,72454.22,2024-03-15,Ряд 7-Стелаж 18-Позиція 4,Низький запас
1748,91,Склад готової продукції,2023-09-01,22,17,51,25.5,4371.24,96167.28,2023-08-14,Ряд 18-Стелаж 11-Позиція 10,В наявності
1749,26,Склад матеріалів,2024-04-09,30,24,72,36.0,4725.53,141765.9,2024-03-31,Ряд 6-Стелаж 2-Позиція 8,В наявності
1750,82,Склад сировини,2024-02-07,42,22,66,33.0,2390.64,100406.87999999999,2024-01-29,Ряд 19-Стелаж 15-Позиція 7,Критичний запас
1751,94,Склад готової продукції,2024-03-29,47,22,66,33.0,1493.89,70212.83,2024-03-28,Ряд 4-Стелаж 29-Позиція 1,Критичний запас
1752,13,Склад готової продукції,2023-08-26,7,29,87,43.5,3170.51,22193.57,2023-08-03,Ряд 9-Стелаж 47-Позиція 6,Надлишок
1753,59,Склад сировини,2023-06-18,43,33,99,49.5,3862.29,166078.47,2023-05-23,Ряд 5-Стелаж 8-Позиція 10,В наявності
1754,70,Склад сировини,2023-04-01,20,21,63,31.5,4036.46,80729.2,2023-03-08,Ряд 10-Стелаж 8-Позиція 5,Низький запас
1755,41,Склад сировини,2024-08-15,14,16,48,24.0,3419.58,47874.119999999995,2024-08-12,Ряд 2-Стелаж 41-Позиція 1,В наявності
1756,62,Склад готової продукції,2023-08-03,46,33,99,49.5,110.06,5062.76,2023-07-20,Ряд 2-Стелаж 29-Позиція 3,В наявності
1757,84,Склад готової продукції,2024-04-02,38,25,75,37.5,1588.25,60353.5,2024-03-28,Ряд 1-Стелаж 2-Позиція 6,Критичний запас
1758,76,Склад сировини,2024-04-12,17,39,117,58.5,3684.6,62638.2,2024-04-08,Ряд 13-Стелаж 31-Позиція 3,В наявності
1759,71,Склад готової продукції,2024-04-10,62,42,126,63.0,2516.25,156007.5,2024-03-29,Ряд 2-Стелаж 42-Позиція 2,Надлишок
1760,23,Склад готової продукції,2024-01-11,96,34,102,51.0,1221.94,117306.24,2024-01-09,Ряд 10-Стелаж 10-Позиція 8,Низький запас
1761,32,Склад готової продукції,2024-06-25,29,42,126,63.0,2047.87,59388.229999999996,2024-05-27,Ряд 20-Стелаж 36-Позиція 10,Низький запас
1762,58,Склад сировини,2023-09-13,29,10,30,15.0,3628.33,105221.56999999999,2023-08-16,Ряд 8-Стелаж 24-Позиція 3,В наявності
1763,13,Склад сировини,2023-01-05,17,10,30,15.0,3170.51,53898.670000000006,2022-12-26,Ряд 4-Стелаж 19-Позиція 8,Низький запас
1764,29,Склад сировини,2024-10-29,99,36,108,54.0,1906.69,188762.31,2024-10-14,Ряд 4-Стелаж 37-Позиція 5,В наявності
1765,75,Склад сировини,2023-11-23,14,14,42,21.0,1633.98,22875.72,2023-10-30,Ряд 6-Стелаж 29-Позиція 4,Критичний запас
1766,96,Склад готової продукції,2023-10-06,76,42,126,63.0,2924.35,222250.6,2023-09-24,Ряд 9-Стелаж 22-Позиція 4,Критичний запас
1767,41,Склад сировини,2023-07-04,13,30,90,45.0,3419.58,44454.54,2023-06-21,Ряд 5-Стелаж 29-Позиція 2,Критичний запас
1768,76,Склад готової продукції,2023-12-22,122,45,135,67.5,3684.6,449521.2,2023-12-06,Ряд 11-Стелаж 33-Позиція 8,В наявності
1769,13,Головний склад,2024-06-18,48,38,114,57.0,3170.51,152184.48,2024-06-12,Ряд 2-Стелаж 26-Позиція 9,В наявності
1770,68,Склад сировини,2023-09-05,28,12,36,18.0,2998.17,83948.76000000001,2023-09-02,Ряд 2-Стелаж 17-Позиція 5,Низький запас
1771,97,Склад готової продукції,2023-04-09,28,46,138,69.0,3207.59,89812.52,2023-03-27,Ряд 13-Стелаж 41-Позиція 1,Критичний запас
