production_id,product_id,batch_number,start_date,end_date,planned_quantity,produced_quantity,defect_quantity,employee_id,machine_id,production_line,production_cost,energy_consumption,production_status,quality_check_status
1340,86,B001340,2024-11-27,2024-11-28 09:00:00,570,531,5,65,3,Лінія 4,12937.77,710.18,Заплановано,Відхилено
1341,76,B001341,2023-08-17,2023-08-17 10:00:00,758,683,20,129,8,Лінія 1,49616.8,339.43,Заплановано,Очікує
1342,56,B001342,2023-08-05,2023-08-07 05:00:00,688,635,20,28,5,Лінія 2,36087.89,372.69,Завершено,Відхилено
1343,82,B001343,2023-06-02,2023-06-02 12:00:00,656,608,14,128,1,Лінія 4,43895.48,872.92,В процесі,Відхилено
1344,42,B001344,2023-11-22,2023-11-24 22:00:00,265,277,1,80,2,Лінія 4,22981.1,462.15,Заплановано,Очікує
1345,75,B001345,2023-07-06,2023-07-08 16:00:00,371,399,11,129,6,Лінія 2,28573.85,741.37,Завершено,Відхилено
1346,17,B001346,2023-11-18,2023-11-18 05:00:00,988,1019,14,176,5,Лінія 3,1329.01,282.4,В процесі,Відхилено
1347,65,B001347,2024-07-14,2024-07-16 07:00:00,465,511,17,80,2,Лінія 5,45000.62,744.48,Завершено,Відхилено
1348,24,B001348,2024-09-15,2024-09-15 15:00:00,463,492,2,102,7,Лінія 5,48357.4,786.82,В процесі,Очікує
1349,30,B001349,2023-06-21,2023-06-21 15:00:00,236,229,10,28,6,Лінія 4,18849.01,397.29,Завершено,Очікує
1350,31,B001350,2023-06-18,2023-06-20 09:00:00,738,795,20,154,8,Лінія 2,34453.22,367.07,Заплановано,Відхилено
1351,29,B001351,2023-10-16,2023-10-18 20:00:00,642,599,5,143,3,Лінія 5,33730.35,375.47,В процесі,Очікує
1352,90,B001352,2023-09-08,2023-09-08 21:00:00,397,361,16,65,2,Лінія 1,16295.67,471.65,Завершено,Пройдено
1353,94,B001353,2023-07-31,2023-08-02 09:00:00,147,144,5,91,8,Лінія 5,26310.36,341.64,В процесі,Відхилено
1354,66,B001354,2023-09-12,2023-09-14 10:00:00,256,246,12,176,9,Лінія 2,25409.81,100.73,Заплановано,Відхилено
1355,98,B001355,2023-11-29,2023-12-01 11:00:00,604,571,11,45,1,Лінія 2,16978.42,308.11,В процесі,Пройдено
1356,68,B001356,2024-10-19,2024-10-20 22:00:00,785,770,2,6,6,Лінія 2,49912.31,332.28,Заплановано,Пройдено
1357,3,B001357,2023-04-18,2023-04-20 11:00:00,844,888,41,176,6,Лінія 1,12446.28,398.17,Заплановано,Пройдено
1358,68,B001358,2024-02-10,2024-02-10 17:00:00,700,741,18,162,5,Лінія 3,12214.95,677.36,Завершено,Пройдено
1359,58,B001359,2023-12-25,2023-12-25 11:00:00,734,776,31,129,10,Лінія 5,11888.46,493.63,Завершено,Очікує
1360,5,B001360,2024-05-01,2024-05-01 07:00:00,627,581,13,154,10,Лінія 2,49352.22,928.02,Завершено,Очікує
1361,54,B001361,2023-08-15,2023-08-15 04:00:00,327,337,3,45,1,Лінія 3,9031.19,481.97,В процесі,Пройдено
1362,68,B001362,2023-03-01,2023-03-02 11:00:00,369,370,4,187,5,Лінія 1,23167.75,625.55,Завершено,Відхилено
1363,71,B001363,2023-03-19,2023-03-19 13:00:00,611,619,7,91,9,Лінія 3,8099.43,848.34,Завершено,Очікує
1364,15,B001364,2023-11-17,2023-11-19 05:00:00,262,280,7,58,3,Лінія 5,21984.6,701.37,В процесі,Пройдено
1365,26,B001365,2024-10-04,2024-10-04 21:00:00,845,904,30,176,2,Лінія 2,5347.99,549.49,Заплановано,Відхилено
1366,56,B001366,2023-03-12,2023-03-14 19:00:00,956,902,13,187,5,Лінія 3,22484.33,741.11,Заплановано,Відхилено
1367,62,B001367,2024-08-03,2024-08-04 10:00:00,273,270,0,132,9,Лінія 5,17539.81,191.63,Заплановано,Очікує
1368,32,B001368,2023-10-11,2023-10-13 08:00:00,334,326,9,132,10,Лінія 1,16282.97,390.71,Завершено,Відхилено
1369,37,B001369,2024-03-11,2024-03-13 05:00:00,411,422,8,6,6,Лінія 3,41180.4,735.88,В процесі,Відхилено
1370,46,B001370,2023-03-20,2023-03-21 06:00:00,182,187,6,132,1,Лінія 4,9999.71,848.91,Завершено,Відхилено
1371,42,B001371,2023-07-17,2023-07-18 16:00:00,336,345,9,102,3,Лінія 5,23201.99,574.17,В процесі,Пройдено
1372,71,B001372,2024-04-05,2024-04-07 10:00:00,586,591,17,154,4,Лінія 2,41388.66,137.88,В процесі,Очікує
1373,29,B001373,2024-09-26,2024-09-26 07:00:00,423,463,22,132,5,Лінія 3,3439.75,572.26,Заплановано,Пройдено
1374,77,B001374,2024-02-01,2024-02-03 21:00:00,938,874,24,45,10,Лінія 5,24000.48,832.28,В процесі,Відхилено
1375,41,B001375,2024-03-25,2024-03-27 01:00:00,877,841,17,147,7,Лінія 5,13440.01,828.58,Заплановано,Відхилено
1376,3,B001376,2023-08-02,2023-08-04 12:00:00,553,591,14,172,3,Лінія 1,30543.11,212.46,В процесі,Очікує
1377,51,B001377,2024-05-15,2024-05-15 19:00:00,368,367,17,187,3,Лінія 5,28979.13,762.85,В процесі,Очікує
1378,68,B001378,2023-11-25,2023-11-26 14:00:00,702,660,19,164,3,Лінія 4,11667.42,896.1,Завершено,Відхилено
1379,31,B001379,2023-09-26,2023-09-28 10:00:00,918,954,45,28,4,Лінія 2,23081.18,900.48,Заплановано,Очікує
1380,9,B001380,2024-01-29,2024-01-31 22:00:00,597,541,16,28,5,Лінія 1,26416.9,982.0,Заплановано,Відхилено
1381,100,B001381,2024-06-29,2024-06-30 14:00:00,703,707,20,34,4,Лінія 3,9828.46,944.37,Завершено,Відхилено
1382,97,B001382,2024-11-10,2024-11-10 12:00:00,551,567,16,147,2,Лінія 1,7638.39,969.38,В процесі,Відхилено
1383,98,B001383,2023-09-06,2023-09-07 18:00:00,108,104,0,45,7,Лінія 1,31957.56,689.88,Заплановано,Відхилено
1384,20,B001384,2023-11-18,2023-11-20 13:00:00,560,578,23,145,1,Лінія 5,31305.31,439.43,Завершено,Пройдено
1385,92,B001385,2023-08-11,2023-08-12 01:00:00,205,224,0,164,10,Лінія 2,2293.42,155.15,В процесі,Пройдено
1386,26,B001386,2023-06-06,2023-06-07 21:00:00,925,956,11,132,6,Лінія 3,18446.45,301.23,В процесі,Пройдено
1387,97,B001387,2024-04-10,2024-04-11 01:00:00,712,773,33,128,3,Лінія 5,10471.71,474.19,В процесі,Відхилено
1388,5,B001388,2024-11-27,2024-11-28 15:00:00,828,800,33,15,4,Лінія 2,13645.27,179.89,В процесі,Відхилено
1389,30,B001389,2024-09-14,2024-09-14 15:00:00,863,777,11,172,1,Лінія 4,27373.55,716.47,Заплановано,Пройдено
1390,76,B001390,2024-01-14,2024-01-15 17:00:00,362,330,12,80,5,Лінія 1,25306.54,172.91,Заплановано,Очікує
1391,76,B001391,2024-12-01,2024-12-03 07:00:00,286,305,5,187,2,Лінія 1,36934.13,977.91,Заплановано,Очікує
1392,80,B001392,2024-01-01,2024-01-02 04:00:00,624,654,26,162,4,Лінія 5,36677.64,254.43,Заплановано,Пройдено
1393,95,B001393,2023-05-02,2023-05-03 17:00:00,737,680,11,31,5,Лінія 4,8054.08,429.08,Заплановано,Очікує
1394,92,B001394,2023-10-01,2023-10-02 18:00:00,646,661,32,172,4,Лінія 2,30472.09,576.77,Завершено,Пройдено
1395,97,B001395,2023-01-20,2023-01-22 20:00:00,718,772,10,147,6,Лінія 1,45142.3,515.27,Завершено,Пройдено
1396,40,B001396,2023-02-21,2023-02-22 16:00:00,827,861,31,154,9,Лінія 5,24146.19,349.47,В процесі,Відхилено
1397,23,B001397,2023-04-08,2023-04-09 10:00:00,854,900,7,176,8,Лінія 1,21253.57,702.09,Завершено,Відхилено
1398,56,B001398,2024-02-12,2024-02-12 05:00:00,107,111,2,123,10,Лінія 4,10220.6,447.89,Завершено,Відхилено
1399,73,B001399,2023-02-18,2023-02-18 21:00:00,359,325,6,172,3,Лінія 2,4972.1,111.03,Заплановано,Очікує
1400,14,B001400,2023-10-04,2023-10-05 02:00:00,722,704,16,132,10,Лінія 5,27870.22,291.12,В процесі,Очікує
1401,65,B001401,2024-11-06,2024-11-07 00:00:00,463,452,7,131,10,Лінія 4,27108.24,133.28,Заплановано,Пройдено
1402,62,B001402,2024-03-29,2024-03-30 14:00:00,843,898,16,147,7,Лінія 1,35112.28,804.08,Заплановано,Пройдено
1403,51,B001403,2024-09-10,2024-09-10 12:00:00,230,250,11,169,5,Лінія 1,20160.94,815.35,Завершено,Пройдено
1404,11,B001404,2024-10-16,2024-10-18 13:00:00,808,819,23,58,3,Лінія 2,36413.45,623.9,В процесі,Очікує
1405,20,B001405,2023-08-17,2023-08-18 00:00:00,469,472,23,169,8,Лінія 4,36951.29,760.88,Завершено,Відхилено
1406,29,B001406,2023-08-26,2023-08-28 04:00:00,258,264,2,58,1,Лінія 5,48952.33,149.03,Заплановано,Відхилено
1407,54,B001407,2023-03-27,2023-03-28 08:00:00,787,851,8,143,4,Лінія 5,38979.32,910.18,Заплановано,Пройдено
1408,94,B001408,2023-05-02,2023-05-03 08:00:00,632,663,30,129,9,Лінія 2,14068.38,102.36,Завершено,Очікує
1409,29,B001409,2023-01-09,2023-01-11 13:00:00,380,412,16,58,8,Лінія 2,12845.94,790.57,Завершено,Відхилено
1410,65,B001410,2024-07-27,2024-07-28 01:00:00,258,262,1,164,10,Лінія 4,35112.0,525.69,В процесі,Відхилено
1411,94,B001411,2023-06-21,2023-06-23 01:00:00,183,177,7,154,9,Лінія 4,16506.85,580.17,Завершено,Пройдено
1412,15,B001412,2024-06-06,2024-06-08 22:00:00,673,615,18,122,1,Лінія 5,1130.41,811.75,В процесі,Відхилено
1413,11,B001413,2023-01-27,2023-01-29 06:00:00,444,425,16,129,8,Лінія 1,25858.75,633.97,Завершено,Очікує
1414,42,B001414,2023-03-14,2023-03-14 12:00:00,663,717,33,187,8,Лінія 3,4173.98,448.55,Заплановано,Очікує
1415,33,B001415,2023-01-08,2023-01-09 18:00:00,476,443,19,187,1,Лінія 3,1985.65,756.96,В процесі,Пройдено
1416,3,B001416,2024-11-25,2024-11-26 04:00:00,473,498,9,15,10,Лінія 1,27017.95,296.94,В процесі,Відхилено
1417,90,B001417,2024-10-27,2024-10-27 09:00:00,983,921,35,164,9,Лінія 3,34277.46,200.52,В процесі,Очікує
1418,70,B001418,2023-02-27,2023-03-01 04:00:00,869,870,30,131,2,Лінія 1,15433.48,684.01,Заплановано,Відхилено
1419,90,B001419,2024-05-09,2024-05-11 22:00:00,885,948,47,145,6,Лінія 3,9221.1,881.1,В процесі,Очікує
1420,36,B001420,2024-12-07,2024-12-07 06:00:00,464,445,20,6,10,Лінія 5,27361.02,495.96,Заплановано,Відхилено
1421,72,B001421,2023-08-31,2023-09-01 05:00:00,365,393,13,176,10,Лінія 4,45198.95,170.79,Заплановано,Відхилено
1422,99,B001422,2023-01-25,2023-01-25 08:00:00,362,383,11,45,6,Лінія 4,14520.06,909.01,Завершено,Пройдено
1423,15,B001423,2024-03-02,2024-03-04 10:00:00,678,628,11,187,2,Лінія 1,7900.86,139.2,Заплановано,Очікує
1424,80,B001424,2023-11-11,2023-11-13 08:00:00,445,414,4,65,8,Лінія 3,48371.58,391.75,Заплановано,Відхилено
1425,70,B001425,2024-10-29,2024-10-29 09:00:00,769,829,25,169,8,Лінія 1,27935.63,271.75,Завершено,Пройдено
1426,24,B001426,2024-05-26,2024-05-27 09:00:00,958,980,42,122,2,Лінія 1,46132.15,821.96,В процесі,Відхилено
1427,13,B001427,2023-10-13,2023-10-15 11:00:00,509,510,4,15,8,Лінія 3,1957.78,112.62,В процесі,Пройдено
1428,66,B001428,2024-04-04,2024-04-05 13:00:00,460,430,20,169,4,Лінія 2,26291.16,920.1,В процесі,Очікує
1429,82,B001429,2023-04-15,2023-04-17 06:00:00,189,175,4,49,10,Лінія 1,25439.22,902.06,Завершено,Відхилено
1430,11,B001430,2023-11-10,2023-11-12 08:00:00,972,968,38,58,6,Лінія 2,37164.72,146.0,Заплановано,Пройдено
1431,72,B001431,2023-10-12,2023-10-13 11:00:00,875,938,44,123,3,Лінія 5,22283.4,212.59,В процесі,Відхилено
1432,82,B001432,2024-04-11,2024-04-12 01:00:00,150,160,5,65,10,Лінія 4,9434.84,583.04,Завершено,Пройдено
1433,76,B001433,2023-03-23,2023-03-25 10:00:00,463,487,4,128,7,Лінія 2,10688.68,214.02,Заплановано,Пройдено
1434,49,B001434,2024-02-28,2024-02-29 23:00:00,55,55,2,6,6,Лінія 5,43647.51,681.65,Завершено,Відхилено
1435,91,B001435,2024-09-12,2024-09-14 04:00:00,620,630,27,147,6,Лінія 4,45741.87,141.49,В процесі,Відхилено
1436,94,B001436,2023-11-03,2023-11-04 02:00:00,291,264,6,122,9,Лінія 5,24747.52,126.87,Заплановано,Очікує
1437,23,B001437,2023-05-27,2023-05-28 19:00:00,565,601,20,123,9,Лінія 1,37102.84,186.55,Заплановано,Пройдено
1438,28,B001438,2023-06-28,2023-06-29 13:00:00,611,632,20,45,1,Лінія 2,10925.63,563.31,Завершено,Відхилено
1439,37,B001439,2024-04-07,2024-04-07 04:00:00,766,716,9,164,8,Лінія 4,38731.04,404.81,Завершено,Пройдено
1440,18,B001440,2023-11-28,2023-11-29 16:00:00,99,94,2,145,10,Лінія 5,31950.36,666.56,Завершено,Пройдено
1441,82,B001441,2023-03-22,2023-03-23 10:00:00,784,788,28,31,4,Лінія 1,47241.39,718.09,В процесі,Відхилено
1442,96,B001442,2024-04-24,2024-04-24 13:00:00,128,136,6,132,3,Лінія 4,38916.63,308.25,Завершено,Пройдено
1443,40,B001443,2023-10-05,2023-10-07 08:00:00,887,966,33,132,5,Лінія 1,30956.92,525.14,В процесі,Відхилено
1444,97,B001444,2023-06-06,2023-06-06 23:00:00,422,431,6,128,2,Лінія 5,10790.91,645.39,Завершено,Очікує
1445,61,B001445,2024-09-10,2024-09-12 02:00:00,722,725,20,80,10,Лінія 5,14473.87,301.7,В процесі,Очікує
1446,40,B001446,2023-10-03,2023-10-05 01:00:00,396,413,17,131,8,Лінія 1,30628.28,524.92,В процесі,Очікує
1447,9,B001447,2023-08-13,2023-08-14 03:00:00,885,828,37,132,1,Лінія 1,26450.11,253.63,В процесі,Пройдено
1448,72,B001448,2024-02-16,2024-02-18 23:00:00,654,692,15,176,8,Лінія 2,30342.0,518.38,Завершено,Відхилено
1449,31,B001449,2024-11-21,2024-11-23 15:00:00,698,765,36,15,3,Лінія 5,27922.36,676.93,Завершено,Пройдено
1450,82,B001450,2023-03-13,2023-03-14 14:00:00,613,660,13,58,8,Лінія 4,47965.83,650.91,В процесі,Відхилено
1451,3,B001451,2023-01-25,2023-01-25 23:00:00,269,282,13,34,10,Лінія 3,16054.13,359.24,Завершено,Очікує
1452,29,B001452,2023-03-18,2023-03-18 20:00:00,552,526,18,172,8,Лінія 2,8481.87,438.79,Заплановано,Пройдено
1453,85,B001453,2023-06-23,2023-06-25 00:00:00,241,263,5,169,10,Лінія 3,1997.27,174.22,В процесі,Очікує
1454,56,B001454,2024-03-09,2024-03-10 08:00:00,841,875,28,45,10,Лінія 2,17646.62,897.08,Завершено,Відхилено
1455,24,B001455,2023-03-19,2023-03-21 00:00:00,113,121,0,147,5,Лінія 2,34555.47,479.34,Завершено,Пройдено
1456,44,B001456,2023-07-10,2023-07-10 09:00:00,832,915,11,122,8,Лінія 3,22443.19,182.99,Заплановано,Відхилено
1457,92,B001457,2024-06-01,2024-06-01 23:00:00,641,701,15,187,9,Лінія 4,48325.94,762.55,Завершено,Очікує
1458,20,B001458,2023-06-09,2023-06-09 18:00:00,753,694,34,6,1,Лінія 1,18813.03,899.0,В процесі,Очікує
1459,98,B001459,2024-05-20,2024-05-22 18:00:00,461,465,19,162,8,Лінія 3,18590.44,130.27,Завершено,Пройдено
1460,40,B001460,2023-06-08,2023-06-10 11:00:00,565,609,24,6,2,Лінія 4,13557.02,302.22,В процесі,Відхилено
1461,8,B001461,2024-11-13,2024-11-13 09:00:00,589,637,3,15,5,Лінія 1,5393.09,777.87,В процесі,Очікує
1462,14,B001462,2023-09-28,2023-09-29 16:00:00,278,299,10,169,6,Лінія 4,32690.28,512.12,В процесі,Відхилено
1463,31,B001463,2023-12-07,2023-12-08 14:00:00,686,703,18,129,6,Лінія 4,21702.18,183.78,Завершено,Очікує
1464,3,B001464,2024-09-21,2024-09-23 23:00:00,405,425,4,58,5,Лінія 4,15818.71,660.95,Заплановано,Пройдено
1465,15,B001465,2023-06-04,2023-06-05 01:00:00,114,108,4,145,9,Лінія 2,22984.73,772.54,Заплановано,Пройдено
1466,44,B001466,2024-12-08,2024-12-09 19:00:00,291,318,13,28,9,Лінія 2,37038.67,240.77,Завершено,Пройдено
1467,90,B001467,2023-11-01,2023-11-02 16:00:00,207,225,6,187,10,Лінія 5,14752.9,613.35,Заплановано,Очікує
1468,32,B001468,2023-12-16,2023-12-18 16:00:00,470,475,19,143,6,Лінія 5,48316.91,930.99,Завершено,Відхилено
1469,68,B001469,2024-02-22,2024-02-22 15:00:00,571,542,22,187,4,Лінія 3,19244.79,759.38,В процесі,Пройдено
1470,79,B001470,2023-07-28,2023-07-29 15:00:00,647,618,25,123,9,Лінія 1,39673.48,374.52,Заплановано,Очікує
1471,72,B001471,2023-05-30,2023-05-31 09:00:00,992,1074,41,15,10,Лінія 4,20839.4,805.12,Завершено,Очікує
1472,9,B001472,2023-07-07,2023-07-08 19:00:00,977,894,6,65,6,Лінія 5,30440.34,641.39,Заплановано,Очікує
1473,15,B001473,2024-10-31,2024-11-01 00:00:00,440,402,2,143,9,Лінія 1,34856.73,813.67,В процесі,Пройдено
1474,62,B001474,2024-03-03,2024-03-03 12:00:00,280,262,3,131,2,Лінія 2,40674.28,114.72,Заплановано,Відхилено
1475,72,B001475,2023-08-27,2023-08-28 00:00:00,505,468,16,147,1,Лінія 4,29307.7,827.18,В процесі,Очікує
1476,13,B001476,2024-12-10,2024-12-10 07:00:00,489,496,23,154,2,Лінія 3,6698.02,452.96,В процесі,Відхилено
1477,32,B001477,2023-06-25,2023-06-26 12:00:00,408,400,20,31,3,Лінія 5,19434.99,609.95,Завершено,Очікує
1478,80,B001478,2024-04-25,2024-04-26 19:00:00,726,742,30,74,9,Лінія 3,38801.73,770.79,В процесі,Пройдено
1479,6,B001479,2023-12-11,2023-12-14 00:00:00,207,210,1,172,8,Лінія 3,32922.58,969.7,Завершено,Пройдено
1480,37,B001480,2024-02-20,2024-02-22 20:00:00,783,736,34,145,10,Лінія 5,13283.84,637.73,Заплановано,Очікує
1481,72,B001481,2023-11-13,2023-11-15 00:00:00,117,111,5,164,3,Лінія 3,28256.28,920.24,В процесі,Відхилено
