invoice_id,invoice_number,sale_id,customer_id,issue_date,due_date,amount,payment_terms,status,payment_date,payment_method,notes
1901,INV-001901,803,49,2023-04-02,2023-06-01,165796.085,30 днів,Оплачено,2023-05-12,Картка,
1902,INV-001902,411,11,2023-03-11,2023-04-10,60278.5152,60 днів,Оплачено,2023-03-29,Готівка,
1903,INV-001903,722,49,2024-10-28,2024-11-27,554305.5,1 Передоплата,Оплачено,2024-11-27,Банківський переказ,Космос рота ґудзик народ інструкція міркування.
1904,INV-001904,124,71,2023-09-05,2023-11-04,5382.3952,60 днів,Оплачено,2023-10-28,Картка,
1905,INV-001905,475,2,2024-02-12,2024-03-28,85789.2,60 днів,Оплачено,2024-03-15,Банківський переказ,
1906,INV-001906,273,87,2023-02-01,2023-02-02,322434.941,30 днів,Оплачено,2023-02-02,Готівка,
1907,INV-001907,827,119,2024-12-06,2025-02-04,589843.467,45 днів,Оплачено,2025-01-05,Готівка,
1908,INV-001908,521,97,2024-10-19,2024-11-18,31140.381999999998,45 днів,Оплачено,2024-10-30,Банківський переказ,
1909,INV-001909,484,44,2024-05-16,2024-06-30,110655.21720000001,30 днів,Оплачено,2024-06-05,Картка,
1910,INV-001910,950,6,2023-11-11,2023-11-12,212501.85,60 днів,Оплачено,2023-11-12,Банківський переказ,
1911,INV-001911,400,79,2023-01-26,2023-03-27,80142.77699999999,60 днів,Оплачено,2023-02-22,Готівка,Незручно підземний адже торгівля. Район важкий даль уникати покидати похмуро рис.
1912,INV-001912,945,123,2024-04-27,2024-06-11,18918.4719,30 днів,Оплачено,2024-05-01,Картка,
1913,INV-001913,895,19,2023-04-13,2023-04-14,200951.18839999998,60 днів,Оплачено,2023-04-14,Картка,Присвятити метелик світило заплакати. Бігати упустити гіркий тривога гіркий пані труп.
1914,INV-001914,848,31,2024-05-29,2024-07-28,21362.9184,1 Передоплата,Оплачено,2024-07-01,Банківський переказ,Полюбити близько червʼяк очко. Ланцюжок космос так бригада неправда образа пані.
1915,INV-001915,773,112,2023-03-12,2023-05-11,280194.9976,60 днів,Прострочено,,,Мимо вскакивать світило палець рис. Безпорадний бригада даль набір закласти болото.
1916,INV-001916,406,23,2024-03-25,2024-05-24,28859.450399999998,30 днів,Оплачено,2024-05-04,Готівка,
1917,INV-001917,538,22,2023-01-02,2023-01-03,81126.80159999999,60 днів,Оплачено,2023-01-03,Банківський переказ,
1918,INV-001918,372,107,2023-07-16,2023-08-15,107695.1424,1 Передоплата,Оплачено,2023-08-07,Картка,Кишеня синок деякий.
1919,INV-001919,354,12,2024-12-04,2024-12-05,240364.9166,60 днів,Оплачено,2024-12-05,Банківський переказ,Художній палиця ефект вітрина легко. Танцювати космос рот витягувати дальній.
1920,INV-001920,398,108,2023-06-01,2023-07-16,369714.618,45 днів,Оплачено,2023-07-13,Банківський переказ,Спорт пробувати мить ґазда неправда. Олівець другий квапливий рішення конференція полум'я.
1921,INV-001921,834,72,2023-10-29,2023-12-13,19244.385599999998,45 днів,Оплачено,2023-11-01,Готівка,
1922,INV-001922,796,125,2024-04-14,2024-05-29,94234.29119999999,45 днів,Оплачено,2024-05-09,Картка,Відділ п'ятеро розкішний почуття міркування сходити. Знищення видимо знищення даль.
1923,INV-001923,619,118,2024-04-29,2024-05-29,477357.0813,1 Передоплата,Оплачено,2024-05-10,Картка,
1924,INV-001924,542,96,2024-11-14,2025-01-13,28147.24,60 днів,Прострочено,,,
1925,INV-001925,489,111,2023-02-18,2023-03-20,369978.063,60 днів,Оплачено,2023-02-24,Банківський переказ,
1926,INV-001926,408,118,2024-08-13,2024-10-12,21644.5878,1 Передоплата,Оплачено,2024-09-01,Банківський переказ,Лягати постійний знаходити який бажання блін призначити. Комунізм висіти диявол боєць тривога.
1927,INV-001927,810,48,2023-03-14,2023-03-15,21554.931200000003,60 днів,Оплачено,2023-03-15,Готівка,
1928,INV-001928,427,49,2024-05-09,2024-06-23,131464.2552,30 днів,Оплачено,2024-05-17,Картка,
1929,INV-001929,45,75,2023-02-03,2023-02-04,227870.2956,30 днів,Оплачено,2023-02-04,Картка,
1930,INV-001930,283,83,2023-01-15,2023-02-14,114208.28480000001,45 днів,Оплачено,2023-02-08,Готівка,
1931,INV-001931,532,106,2023-04-30,2023-06-14,210543.3,30 днів,Оплачено,2023-05-12,Картка,Груди ягода тьмяний штаб заспокоїтися увійти зима. Потрясти райком безпорадний кут житель.
1932,INV-001932,138,28,2023-01-22,2023-03-08,40130.2629,60 днів,Оплачено,2023-01-31,Картка,
1933,INV-001933,70,136,2023-01-28,2023-03-29,312677.768,30 днів,Прострочено,,,
1934,INV-001934,844,90,2024-05-18,2024-05-19,117077.6865,1 Передоплата,Оплачено,2024-05-19,Банківський переказ,
1935,INV-001935,883,2,2024-12-23,2024-12-24,146284.5825,60 днів,Прострочено,,,
1936,INV-001936,323,76,2023-04-04,2023-05-04,142405.20899999997,45 днів,Оплачено,2023-04-30,Готівка,
1937,INV-001937,67,111,2023-09-17,2023-09-18,492719.193,45 днів,Оплачено,2023-09-18,Готівка,"Інтернет приятель сходити викинути. Вовк бочок природа бригада написати.
Слати доба вітати."
1938,INV-001938,520,68,2024-10-11,2024-10-12,135216.48299999998,30 днів,Оплачено,2024-10-12,Картка,
1939,INV-001939,433,85,2024-03-27,2024-05-11,114299.9872,60 днів,Оплачено,2024-04-20,Банківський переказ,
1940,INV-001940,741,78,2023-08-13,2023-08-14,210711.6996,1 Передоплата,Оплачено,2023-08-14,Готівка,Вовк здалеку порода художній ніж навіщо. Розлад вивчити ґазда ягода намір.
1941,INV-001941,228,65,2023-01-24,2023-01-25,157285.394,30 днів,Оплачено,2023-01-25,Готівка,Один відзначити основа основа термін.
1942,INV-001942,389,4,2024-05-16,2024-07-15,37589.781599999995,1 Передоплата,Оплачено,2024-06-21,Готівка,
1943,INV-001943,312,117,2024-09-21,2024-11-20,75550.2252,60 днів,Прострочено,,,
1944,INV-001944,917,123,2023-03-22,2023-04-21,171508.1368,30 днів,Оплачено,2023-04-03,Картка,
1945,INV-001945,370,57,2024-07-24,2024-09-22,212029.29,45 днів,Оплачено,2024-09-02,Картка,
1946,INV-001946,631,65,2023-07-20,2023-09-18,68488.92,30 днів,Оплачено,2023-09-03,Готівка,
1947,INV-001947,139,27,2023-04-27,2023-06-11,46153.952999999994,30 днів,Оплачено,2023-05-23,Банківський переказ,Зелений ґудзик свіжий. Летіти різноманітний дальній олівець товар інвалід п'ятеро.
1948,INV-001948,986,147,2023-11-26,2024-01-10,131317.9812,1 Передоплата,Прострочено,,,
1949,INV-001949,664,72,2023-03-03,2023-04-17,7508.2876,30 днів,Оплачено,2023-04-09,Готівка,
1950,INV-001950,974,130,2023-10-08,2023-11-22,72543.73500000002,30 днів,Оплачено,2023-10-27,Картка,
1951,INV-001951,938,102,2024-11-19,2025-01-18,89365.53,45 днів,Оплачено,2024-12-17,Готівка,
1952,INV-001952,369,87,2023-11-17,2023-12-17,28755.144,1 Передоплата,Оплачено,2023-12-10,Банківський переказ,Лівий вовк розстебнути полюбити. Робочий танцювати сміятися процес навіщо міф робочий.
1953,INV-001953,715,140,2024-03-17,2024-03-18,144187.2,60 днів,Оплачено,2024-03-18,Банківський переказ,Художній пристойний ґаздиня витримати дівка картинка. Демократія небезпека палата танцювати район.
1954,INV-001954,846,84,2024-11-11,2025-01-10,152017.3718,60 днів,Прострочено,,,
1955,INV-001955,684,73,2024-12-19,2025-02-02,69835.8672,30 днів,Оплачено,2025-01-03,Банківський переказ,
1956,INV-001956,286,20,2023-01-19,2023-03-20,398334.209,1 Передоплата,Оплачено,2023-03-11,Картка,Рідкий шкарпетка затримати.
1957,INV-001957,505,112,2024-09-04,2024-09-05,180936.38249999998,45 днів,Оплачено,2024-09-05,Картка,
1958,INV-001958,940,56,2023-04-14,2023-05-14,62302.1355,45 днів,Оплачено,2023-05-11,Банківський переказ,
1959,INV-001959,931,64,2024-08-07,2024-09-06,548073.1428,1 Передоплата,Оплачено,2024-08-15,Банківський переказ,Ламати сходити ніч взагалі ліхтарик падаль. Полум'Я помовчати нервово багаття казна-хто.
1960,INV-001960,273,87,2023-02-01,2023-04-02,322434.941,60 днів,Оплачено,2023-03-09,Готівка,
1961,INV-001961,870,62,2023-10-01,2023-11-30,22721.8536,1 Передоплата,Оплачено,2023-10-09,Готівка,
1962,INV-001962,852,149,2024-01-12,2024-03-12,34608.672,60 днів,Оплачено,2024-03-06,Банківський переказ,
1963,INV-001963,88,6,2023-06-12,2023-07-27,246441.14879999997,30 днів,Оплачено,2023-06-25,Банківський переказ,Потім мимо домогтися бригада байдужий ланцюжок район райком. Район розводити художній пісня.
1964,INV-001964,717,146,2024-04-19,2024-06-03,7625.615199999999,1 Передоплата,Оплачено,2024-05-17,Готівка,
1965,INV-001965,610,55,2024-01-01,2024-02-15,320865.6528,60 днів,Оплачено,2024-01-23,Готівка,
1966,INV-001966,397,62,2023-03-27,2023-03-28,193371.2616,45 днів,Прострочено,,,
1967,INV-001967,439,2,2024-12-29,2024-12-30,276480.05,60 днів,Прострочено,,,
1968,INV-001968,343,48,2023-08-21,2023-10-20,284292.06,45 днів,Оплачено,2023-09-28,Картка,
1969,INV-001969,538,22,2023-01-02,2023-03-03,81126.80159999999,60 днів,Оплачено,2023-02-22,Картка,
1970,INV-001970,421,52,2023-09-01,2023-10-31,405415.872,60 днів,Оплачено,2023-10-30,Банківський переказ,
1971,INV-001971,160,39,2024-04-27,2024-06-11,16641.9214,1 Передоплата,Оплачено,2024-05-08,Банківський переказ,
1972,INV-001972,340,116,2023-05-20,2023-05-21,199240.65,1 Передоплата,Оплачено,2023-05-21,Банківський переказ,
1973,INV-001973,158,69,2023-02-04,2023-03-21,41617.368,1 Передоплата,Оплачено,2023-03-11,Банківський переказ,
1974,INV-001974,219,18,2024-08-10,2024-08-11,62109.32,30 днів,Оплачено,2024-08-11,Банківський переказ,Степ тьмяний князь прірва який труп. Лягати розкішний чоловічок жити.
1975,INV-001975,175,35,2024-01-21,2024-03-21,102737.19959999999,1 Передоплата,Оплачено,2024-03-12,Картка,
1976,INV-001976,626,64,2024-06-03,2024-07-03,112653.0064,30 днів,Оплачено,2024-06-29,Картка,
1977,INV-001977,800,10,2024-03-24,2024-05-08,122993.6202,60 днів,Оплачено,2024-04-26,Готівка,
1978,INV-001978,667,41,2024-05-13,2024-06-12,73447.79520000001,1 Передоплата,Оплачено,2024-05-21,Банківський переказ,
1979,INV-001979,536,98,2024-09-06,2024-09-07,373039.39749999996,45 днів,Прострочено,,,
1980,INV-001980,179,85,2023-05-05,2023-06-04,138026.385,30 днів,Оплачено,2023-05-10,Банківський переказ,
1981,INV-001981,467,55,2024-05-19,2024-07-18,48098.7528,60 днів,Оплачено,2024-06-04,Картка,Відділ прохід танцювати щур діставати тута. Ніч райком покоління штаб.
