attendance_id,employee_id,date,status,time_in,time_out,hours_worked,overtime_hours,notes
4047,44,2024-12-13,Присутній,2024-12-13 10:20:00,2024-12-13 17:28:00,7.81,0.0,Від'Їзд домогтися черевик трясти.
4048,39,2024-08-02,Присутній,2024-08-02 09:56:00,2024-08-02 17:24:00,7.63,0.0,Поїзд видимо дошлий актриса самостійно через конференція. Синок бок при матерія.
4049,65,2021-07-19,Присутній,2021-07-19 08:29:00,2021-07-19 18:35:00,7.93,0.0,
4050,169,2024-11-13,Присутній,2024-11-13 08:46:00,2024-11-13 18:43:00,8.39,0.39,Комунізм пані правий ліловий. Ґудзик інвалід ніж. Трясти задерти хата мати бригада хліб написати.
4051,179,2022-11-25,Присутній,2022-11-25 09:03:00,2022-11-25 17:21:00,8.12,0.12,
4052,88,2024-10-11,Присутній,2024-10-11 08:09:00,2024-10-11 17:18:00,8.11,0.11,
4053,149,2023-10-05,Присутній,2023-10-05 09:27:00,2023-10-05 18:08:00,7.97,0.0,
4054,21,2022-09-06,Присутній,2022-09-06 10:59:00,2022-09-06 17:49:00,8.45,0.45,
4055,161,2024-12-29,Вихідний,,,0.0,0.0,
4056,199,2024-06-26,Присутній,2024-06-26 09:18:00,2024-06-26 18:50:00,7.86,0.0,Ґудзик покидати князь мати. Настати заспокоїтися зима почуття.
4057,93,2023-03-09,Присутній,2023-03-09 10:36:00,2023-03-09 19:39:00,7.86,0.0,
4058,16,2024-08-14,Запізнення,2024-08-14 10:44:00,2024-08-14 17:02:00,7.34,0.0,
4059,169,2024-11-08,Присутній,2024-11-08 09:04:00,2024-11-08 17:49:00,8.01,0.01,
4060,101,2024-10-06,Вихідний,,,0.0,0.0,
4061,197,2024-01-07,Вихідний,,,0.0,0.0,
4062,12,2020-10-13,Присутній,2020-10-13 09:56:00,2020-10-13 18:56:00,8.29,0.29,
4063,134,2023-03-24,Присутній,2023-03-24 08:57:00,2023-03-24 18:57:00,8.07,0.07,
4064,125,2023-10-12,Присутній,2023-10-12 10:19:00,2023-10-12 17:57:00,8.01,0.01,
4065,104,2024-08-27,Присутній,2024-08-27 10:40:00,2024-08-27 18:10:00,8.04,0.04,Вітрина вітати покидати падати метелик. Спорт інший виникнення коваль тута.
4066,173,2024-08-02,Присутній,2024-08-02 09:29:00,2024-08-02 18:01:00,8.0,0.0,
4067,11,2021-12-11,Вихідний,,,0.0,0.0,
4068,165,2024-11-02,Вихідний,,,0.0,0.0,
4069,6,2024-11-14,Присутній,2024-11-14 09:53:00,2024-11-14 19:25:00,7.96,0.0,
4070,121,2024-02-10,Вихідний,,,0.0,0.0,
4071,144,2024-04-01,Присутній,2024-04-01 08:31:00,2024-04-01 19:49:00,7.64,0.0,
4072,174,2023-10-11,Присутній,2023-10-11 10:15:00,2023-10-11 18:36:00,8.28,0.28,
4073,38,2021-08-22,Вихідний,,,0.0,0.0,
4074,82,2022-10-14,Присутній,2022-10-14 08:04:00,2022-10-14 18:01:00,7.54,0.0,
4075,69,2024-01-24,Присутній,2024-01-24 10:06:00,2024-01-24 18:58:00,8.44,0.44,Мить шкільний друкувати вчений здалеку один. Розлад підкинути каюта розстебнути.
4076,37,2022-11-13,Вихідний,,,0.0,0.0,Рота прощення танцювати. Що-Небудь хотіти ніж каюта єдиний. Інший доба видимо нарада.
4077,155,2024-07-14,Вихідний,,,0.0,0.0,Вовк розвернутися функція адвокат конструкція спасти.
4078,153,2024-10-08,Присутній,2024-10-08 09:39:00,2024-10-08 17:28:00,7.92,0.0,Житель народ легко польовий. Палата художній за ковзати покинути простір.
4079,41,2020-12-02,Присутній,2020-12-02 09:52:00,2020-12-02 17:56:00,7.77,0.0,Зупинити редактор кпсс метал. Соціалістичний відповідність а упустити шкіра яскраво.
4080,30,2022-07-15,Присутній,2022-07-15 08:35:00,2022-07-15 17:00:00,7.59,0.0,Важливий правління вечір актриса. Спорт кпсс плід метелик зображати художній.
4081,113,2022-06-01,Присутній,2022-06-01 10:14:00,2022-06-01 18:09:00,8.02,0.02,
4082,12,2022-11-12,Вихідний,,,0.0,0.0,Монета що точно виконувати образа. П'Ятеро терапія банда степ програміст полум'я покидати.
4083,75,2024-12-22,Вихідний,,,0.0,0.0,
4084,191,2024-07-07,Вихідний,,,0.0,0.0,
4085,107,2024-12-30,Відпустка,,,0.0,0.0,
4086,127,2023-10-22,Вихідний,,,0.0,0.0,
4087,146,2023-08-03,Присутній,2023-08-03 10:18:00,2023-08-03 18:29:00,8.2,0.2,
4088,42,2024-08-30,Присутній,2024-08-30 08:43:00,2024-08-30 17:03:00,7.58,0.0,
4089,21,2022-11-09,Присутній,2022-11-09 10:30:00,2022-11-09 18:59:00,7.98,0.0,
4090,82,2022-04-04,Присутній,2022-04-04 09:10:00,2022-04-04 18:25:00,8.36,0.36,
4091,167,2024-08-05,Присутній,2024-08-05 09:56:00,2024-08-05 18:42:00,7.93,0.0,Райком заспокоїтися застосовуватися. Вітати міф сміятися синок знищення. Господь процес вивести.
4092,161,2024-12-24,Присутній,2024-12-24 10:20:00,2024-12-24 18:47:00,8.29,0.29,
4093,31,2024-01-18,Присутній,2024-01-18 08:52:00,2024-01-18 17:10:00,8.42,0.42,
4094,143,2020-10-16,Присутній,2020-10-16 09:10:00,2020-10-16 19:33:00,8.3,0.3,
4095,87,2024-03-07,Присутній,2024-03-07 09:05:00,2024-03-07 18:41:00,7.69,0.0,
4096,181,2024-12-08,Вихідний,,,0.0,0.0,
4097,166,2024-04-14,Вихідний,,,0.0,0.0,
4098,53,2023-08-23,Присутній,2023-08-23 08:51:00,2023-08-23 18:47:00,7.91,0.0,Блін заборонити дальній гіркий розвинений.
4099,151,2024-10-10,Присутній,2024-10-10 08:17:00,2024-10-10 17:35:00,7.55,0.0,
4100,87,2022-08-01,Присутній,2022-08-01 10:59:00,2022-08-01 18:53:00,7.62,0.0,
4101,5,2023-02-14,Присутній,2023-02-14 08:36:00,2023-02-14 19:41:00,8.29,0.29,
4102,125,2024-07-28,Вихідний,,,0.0,0.0,
4103,158,2022-11-07,Присутній,2022-11-07 09:50:00,2022-11-07 19:19:00,7.87,0.0,Тривога командувач мить шкільний юний. Актриса гараж ланцюжок спорт приятель.
4104,24,2023-03-28,Присутній,2023-03-28 08:52:00,2023-03-28 18:24:00,7.88,0.0,
4105,45,2024-12-21,Вихідний,,,0.0,0.0,
4106,111,2024-10-09,Запізнення,2024-10-09 09:12:00,2024-10-09 17:23:00,7.09,0.0,
4107,141,2024-10-04,Присутній,2024-10-04 10:59:00,2024-10-04 18:36:00,8.03,0.03,
4108,185,2024-06-04,Присутній,2024-06-04 10:27:00,2024-06-04 17:07:00,8.02,0.02,
4109,73,2023-08-04,Присутній,2023-08-04 09:42:00,2023-08-04 19:56:00,8.4,0.4,
4110,190,2024-12-13,Присутній,2024-12-13 10:48:00,2024-12-13 19:00:00,8.06,0.06,В'Язниця мить міф ґазда. Основа заборонити зарплата спалити висіти олівець армійський.
4111,135,2024-10-03,Присутній,2024-10-03 09:18:00,2024-10-03 19:08:00,7.68,0.0,Командування розгубитися навряд присвятити встати. Палиця підкинути місце спосіб.
4112,176,2024-01-14,Вихідний,,,0.0,0.0,
4113,29,2023-11-23,Присутній,2023-11-23 08:51:00,2023-11-23 19:19:00,7.67,0.0,
4114,125,2024-03-21,Присутній,2024-03-21 09:24:00,2024-03-21 18:01:00,7.83,0.0,
4115,153,2024-08-04,Вихідний,,,0.0,0.0,
4116,190,2024-12-15,Вихідний,,,0.0,0.0,
4117,90,2024-01-07,Вихідний,,,0.0,0.0,Кишеня художній матерія лівий. Академік каюта житель бригада картинка почуття.
4118,6,2024-05-05,Вихідний,,,0.0,0.0,
4119,113,2023-05-16,Присутній,2023-05-16 09:37:00,2023-05-16 19:41:00,8.42,0.42,Секунда кора вечір затримати. Подробиця дрібниця радити радість увійти спорт.
4120,56,2020-09-21,Присутній,2020-09-21 09:57:00,2020-09-21 18:16:00,7.81,0.0,
4121,133,2024-08-25,Вихідний,,,0.0,0.0,
4122,163,2020-09-27,Вихідний,,,0.0,0.0,
4123,149,2024-06-06,Присутній,2024-06-06 09:44:00,2024-06-06 18:27:00,7.97,0.0,
4124,83,2024-01-12,Присутній,2024-01-12 09:53:00,2024-01-12 18:10:00,7.79,0.0,Головний робочий здалеку холодно залучати вітрина. Що вивести єврейський почуття.
4125,54,2024-12-23,Лікарняний,,,0.0,0.0,
4126,24,2022-09-06,Присутній,2022-09-06 10:06:00,2022-09-06 18:33:00,7.9,0.0,
4127,21,2024-08-06,Присутній,2024-08-06 09:10:00,2024-08-06 18:10:00,7.91,0.0,
4128,43,2024-07-11,Присутній,2024-07-11 08:01:00,2024-07-11 19:08:00,8.42,0.42,
4129,24,2021-08-18,Відпустка,,,0.0,0.0,
4130,77,2024-06-30,Вихідний,,,0.0,0.0,
4131,56,2024-08-03,Вихідний,,,0.0,0.0,
4132,95,2022-08-07,Вихідний,,,0.0,0.0,
4133,72,2023-03-09,Присутній,2023-03-09 09:55:00,2023-03-09 19:03:00,8.07,0.07,
4134,80,2022-05-05,Присутній,2022-05-05 10:37:00,2022-05-05 19:39:00,7.67,0.0,
4135,39,2024-03-28,Присутній,2024-03-28 09:05:00,2024-03-28 17:28:00,8.03,0.03,
4136,26,2021-10-24,Вихідний,,,0.0,0.0,
4137,92,2022-04-30,Вихідний,,,0.0,0.0,
4138,75,2024-10-26,Вихідний,,,0.0,0.0,
4139,67,2024-12-12,Відпустка,,,0.0,0.0,
4140,33,2022-09-04,Вихідний,,,0.0,0.0,Бригада торгівля бок затягнутися редактор пропадати міркування.
4141,158,2023-10-30,Запізнення,2023-10-30 09:00:00,2023-10-30 18:28:00,6.52,0.0,Палата болісно тривога триста дорогий. Редактор виднітися уникати здригнутися.
4142,21,2024-01-26,Присутній,2024-01-26 09:03:00,2024-01-26 17:27:00,8.0,0.0,
4143,159,2024-07-07,Вихідний,,,0.0,0.0,Вечір отже космос розвернутися порада супроводжуватися раніше. Тута темніти недолік.
4144,124,2022-12-26,Присутній,2022-12-26 10:04:00,2022-12-26 18:02:00,8.41,0.41,
4145,143,2021-09-20,Присутній,2021-09-20 09:00:00,2021-09-20 19:43:00,7.89,0.0,
4146,114,2022-07-09,Вихідний,,,0.0,0.0,Головка простір наступати протягувати. Танцювати шкарпетка надати. Щось міра функція робочий лівий.
4147,166,2024-03-16,Вихідний,,,0.0,0.0,
4148,153,2024-07-18,Присутній,2024-07-18 09:29:00,2024-07-18 17:04:00,7.65,0.0,
4149,129,2024-06-15,Вихідний,,,0.0,0.0,Легко а надати який вибирати підлога. Через плід спалити блін.
4150,101,2024-11-24,Вихідний,,,0.0,0.0,
4151,59,2023-12-11,Лікарняний,,,0.0,0.0,
4152,11,2022-05-11,Присутній,2022-05-11 10:55:00,2022-05-11 17:24:00,8.47,0.47,
4153,166,2024-08-08,Присутній,2024-08-08 08:49:00,2024-08-08 18:55:00,8.25,0.25,
4154,92,2022-05-19,Присутній,2022-05-19 10:00:00,2022-05-19 17:40:00,7.51,0.0,
4155,6,2024-09-15,Вихідний,,,0.0,0.0,
4156,111,2024-06-01,Вихідний,,,0.0,0.0,
4157,150,2024-03-02,Вихідний,,,0.0,0.0,
4158,147,2024-07-12,Присутній,2024-07-12 10:56:00,2024-07-12 17:50:00,7.53,0.0,
4159,91,2024-10-15,Запізнення,2024-10-15 09:06:00,2024-10-15 19:45:00,7.28,0.0,
4160,111,2023-12-02,Вихідний,,,0.0,0.0,Решітка монета ланцюжок подвірʼя. Гіркий пісенька художній висловлюватися ремінь.
4161,60,2024-08-03,Вихідний,,,0.0,0.0,
4162,75,2024-10-29,Запізнення,2024-10-29 10:21:00,2024-10-29 17:10:00,6.38,0.0,
4163,45,2024-08-25,Вихідний,,,0.0,0.0,
4164,4,2023-10-13,Присутній,2023-10-13 09:00:00,2023-10-13 17:24:00,8.14,0.14,
4165,93,2022-08-28,Вихідний,,,0.0,0.0,Деякий коробка виражений. Правильний плавно грати щось зелений означати.
4166,171,2024-05-20,Присутній,2024-05-20 08:28:00,2024-05-20 17:28:00,8.45,0.45,
4167,125,2024-02-01,Присутній,2024-02-01 08:09:00,2024-02-01 18:14:00,8.37,0.37,
4168,25,2024-10-08,Присутній,2024-10-08 08:20:00,2024-10-08 18:42:00,7.73,0.0,
4169,142,2023-10-09,Запізнення,2023-10-09 08:14:00,2023-10-09 18:10:00,6.02,0.0,
4170,184,2024-07-08,Присутній,2024-07-08 08:39:00,2024-07-08 17:43:00,7.56,0.0,
4171,116,2024-07-19,Присутній,2024-07-19 08:31:00,2024-07-19 17:30:00,8.35,0.35,
4172,17,2024-10-20,Вихідний,,,0.0,0.0,
4173,9,2024-12-04,Присутній,2024-12-04 09:55:00,2024-12-04 18:27:00,8.2,0.2,
4174,58,2024-09-28,Вихідний,,,0.0,0.0,ПодвірʼЯ казна-хто програміст. Інтернет здригнутися головний вчений червʼяк.
4175,30,2022-08-11,Присутній,2022-08-11 10:32:00,2022-08-11 18:12:00,7.53,0.0,
4176,112,2023-05-19,Присутній,2023-05-19 08:04:00,2023-05-19 18:04:00,8.24,0.24,
4177,174,2022-09-19,Присутній,2022-09-19 10:50:00,2022-09-19 19:19:00,7.88,0.0,
4178,61,2023-07-16,Вихідний,,,0.0,0.0,Наступати протягувати тютюн поріг.
4179,198,2024-09-24,Присутній,2024-09-24 10:54:00,2024-09-24 17:19:00,8.41,0.41,
4180,41,2024-06-20,Присутній,2024-06-20 08:36:00,2024-06-20 17:25:00,8.21,0.21,
4181,54,2024-12-27,Присутній,2024-12-27 09:50:00,2024-12-27 19:42:00,8.37,0.37,
4182,74,2024-09-11,Присутній,2024-09-11 08:05:00,2024-09-11 18:18:00,8.21,0.21,
4183,155,2022-04-13,Запізнення,2022-04-13 08:00:00,2022-04-13 18:37:00,6.7,0.0,
4184,3,2024-11-18,Лікарняний,,,0.0,0.0,
4185,84,2024-04-03,Присутній,2024-04-03 08:34:00,2024-04-03 18:21:00,8.43,0.43,
4186,185,2023-11-25,Вихідний,,,0.0,0.0,Вітрина сміятися основа пристойний вивести діловий. Сходити відділ засунути команда ніч гроші.
4187,23,2022-03-14,Присутній,2022-03-14 08:25:00,2022-03-14 17:49:00,8.17,0.17,Армійський перетнути груди. Купа-Невеличка жити червень.
4188,142,2024-07-16,Присутній,2024-07-16 08:29:00,2024-07-16 17:29:00,8.32,0.32,
4189,137,2024-09-22,Вихідний,,,0.0,0.0,
4190,126,2023-09-11,Присутній,2023-09-11 08:20:00,2023-09-11 19:30:00,8.11,0.11,
4191,161,2024-12-23,Присутній,2024-12-23 09:48:00,2024-12-23 19:55:00,7.82,0.0,
4192,48,2024-05-13,Присутній,2024-05-13 10:50:00,2024-05-13 18:02:00,8.38,0.38,
4193,106,2024-04-11,Присутній,2024-04-11 10:11:00,2024-04-11 19:21:00,7.73,0.0,
4194,20,2024-06-17,Присутній,2024-06-17 08:56:00,2024-06-17 17:03:00,7.84,0.0,Зате результат диявол пропадати. Поріг один розстебнути раніше лапа здригатися бригада.
4195,178,2021-06-27,Вихідний,,,0.0,0.0,
4196,168,2024-04-20,Вихідний,,,0.0,0.0,
4197,109,2024-08-12,Присутній,2024-08-12 09:41:00,2024-08-12 19:20:00,7.91,0.0,Прелесть точно господиня пропаганда.
4198,145,2024-12-10,Присутній,2024-12-10 10:26:00,2024-12-10 19:13:00,8.01,0.01,
4199,70,2021-09-30,Присутній,2021-09-30 10:58:00,2021-09-30 17:06:00,8.04,0.04,
4200,111,2024-03-17,Вихідний,,,0.0,0.0,Правильний яблуко низький мільярд будівництво. Боєць намір тисяча колишній.
4201,48,2023-09-17,Вихідний,,,0.0,0.0,
4202,37,2024-12-26,Присутній,2024-12-26 10:31:00,2024-12-26 17:52:00,7.75,0.0,Чоловічок міркування висловлюватися самостійно. Паща сміятися прем'єра затримати мить.
4203,181,2021-05-04,Присутній,2021-05-04 10:24:00,2021-05-04 18:09:00,8.49,0.49,
4204,155,2022-12-16,Присутній,2022-12-16 09:55:00,2022-12-16 19:34:00,8.31,0.31,
4205,99,2023-06-28,Присутній,2023-06-28 10:26:00,2023-06-28 19:27:00,7.58,0.0,
4206,115,2024-09-27,Присутній,2024-09-27 10:57:00,2024-09-27 18:09:00,8.23,0.23,Виблискувати число незвичайний занадто залучати засунути.
4207,171,2023-01-18,Присутній,2023-01-18 09:12:00,2023-01-18 19:55:00,7.55,0.0,
4208,142,2024-01-18,Присутній,2024-01-18 09:14:00,2024-01-18 17:25:00,7.92,0.0,
4209,128,2023-10-28,Вихідний,,,0.0,0.0,Соціалістичний лівий ставити заплакати лівий мотоцикл. Увійти збудження кпсс.
4210,118,2024-02-17,Вихідний,,,0.0,0.0,
4211,43,2024-06-18,Запізнення,2024-06-18 09:49:00,2024-06-18 18:58:00,6.23,0.0,
4212,170,2023-10-19,Присутній,2023-10-19 10:08:00,2023-10-19 19:05:00,8.3,0.3,Монета гідність торгівля житель помовчати поява хліб.
